,model,x,f,e
920,non_trainable_bessel,-0.06874999999999998,0.14403333,0.0751126
921,non_trainable_bessel,-0.0625,0.13000572,0.06773475
922,non_trainable_bessel,-0.056249999999999994,0.11624613,0.060468707
923,non_trainable_bessel,-0.04999999999999999,0.102737606,0.053326324
924,non_trainable_bessel,-0.04374999999999998,0.08946542,0.046302356
925,non_trainable_bessel,-0.03749999999999998,0.076418355,0.039401434
926,non_trainable_bessel,-0.03125,0.06359231,0.032632038
927,non_trainable_bessel,-0.024999999999999994,0.050998356,0.025996836
928,non_trainable_bessel,-0.01874999999999999,0.03868646,0.01949627
929,non_trainable_bessel,-0.012499999999999983,0.026831,0.013130162
930,non_trainable_bessel,-0.006249999999999978,0.0161628,0.0069113555
931,non_trainable_bessel,0.0,0.010648833,0.0008789301
932,non_trainable_bessel,0.006250000000000033,0.016476203,0.0051104752
933,non_trainable_bessel,0.012500000000000011,0.027062405,0.010887234
934,non_trainable_bessel,0.01874999999999999,0.03867186,0.016511265
935,non_trainable_bessel,0.025000000000000022,0.050622307,0.021977445
936,non_trainable_bessel,0.03125,0.06275248,0.027291592
937,non_trainable_bessel,0.03750000000000003,0.07502051,0.032434754
938,non_trainable_bessel,0.04375000000000001,0.087422974,0.037416577
939,non_trainable_bessel,0.050000000000000044,0.099972636,0.042228572
940,non_trainable_bessel,0.05625000000000002,0.112690076,0.046866022
941,non_trainable_bessel,0.0625,0.12560087,0.05133488
942,non_trainable_bessel,0.06875000000000003,0.1387338,0.055626526
943,non_trainable_bessel,0.07500000000000001,0.15212025,0.059733957
944,non_trainable_bessel,0.08125000000000004,0.16579399,0.063659415
945,non_trainable_bessel,0.08750000000000002,0.17979074,0.06739952
946,non_trainable_bessel,0.09375,0.19414839,0.070953235
947,non_trainable_bessel,0.10000000000000003,0.20890677,0.07431115
948,non_trainable_bessel,0.10625000000000001,0.22410783,0.07747765
949,non_trainable_bessel,0.11250000000000004,0.23979574,0.08044356
950,non_trainable_bessel,0.11875000000000002,0.256017,0.08320915
951,non_trainable_bessel,0.125,0.27282092,0.085771054
952,non_trainable_bessel,0.13125000000000003,0.29025978,0.08812622
953,non_trainable_bessel,0.1375,0.30838954,0.09026618
954,non_trainable_bessel,0.14375000000000004,0.3272707,0.092191175
955,non_trainable_bessel,0.15000000000000002,0.3469693,0.09389673
956,non_trainable_bessel,0.15625,0.36755884,0.09538333
957,non_trainable_bessel,0.16250000000000003,0.38912243,0.09663196
958,non_trainable_bessel,0.16875,0.41175616,0.097650714
959,non_trainable_bessel,0.17500000000000004,0.435574,0.09842062
960,non_trainable_bessel,0.18125000000000002,0.46071446,0.09894298
961,non_trainable_bessel,0.1875,0.48735029,0.099195324
962,non_trainable_bessel,0.19375000000000003,0.5157029,0.09916788
963,non_trainable_bessel,0.2,0.54606235,0.0988513
964,non_trainable_bessel,0.20625000000000004,0.57881606,0.09821693
965,non_trainable_bessel,0.21250000000000002,0.6144911,0.097232975
966,non_trainable_bessel,0.21875,0.65381193,0.09587783
967,non_trainable_bessel,0.22500000000000003,0.6977812,0.09410536
968,non_trainable_bessel,0.23125,0.7477866,0.09185484
969,non_trainable_bessel,0.23750000000000004,0.8057365,0.089065894
970,non_trainable_bessel,0.24375000000000002,0.8742198,0.08565299
971,non_trainable_bessel,0.25,0.9566771,0.08151366
972,rescaling,-0.25,0.70920646,0.3718343
973,rescaling,-0.24375,0.6781982,0.3619324
974,rescaling,-0.2375,0.64833105,0.35187107
975,rescaling,-0.23125,0.6195424,0.34168458
976,rescaling,-0.225,0.59177876,0.33139282
977,rescaling,-0.21875,0.56499314,0.32102427
978,rescaling,-0.2125,0.53914326,0.31060112
979,rescaling,-0.20625,0.51419073,0.300138
980,rescaling,-0.2,0.49009943,0.28965306
981,rescaling,-0.19375,0.46683526,0.27916503
982,rescaling,-0.1875,0.4443653,0.26869392
983,rescaling,-0.18125,0.42265755,0.2582426
984,rescaling,-0.175,0.40168083,0.24783428
985,rescaling,-0.16875,0.38140434,0.23747402
986,rescaling,-0.16249999999999998,0.3617975,0.22717288
987,rescaling,-0.15625,0.34283048,0.2169382
988,rescaling,-0.15,0.32447368,0.20678686
989,rescaling,-0.14375,0.3066979,0.19671685
990,rescaling,-0.1375,0.28947446,0.18674347
991,rescaling,-0.13124999999999998,0.27277538,0.1768677
992,rescaling,-0.125,0.25657302,0.16709596
993,rescaling,-0.11875,0.24084061,0.15744087
994,rescaling,-0.11249999999999999,0.22555228,0.14790076
995,rescaling,-0.10624999999999998,0.21068269,0.13847426
996,rescaling,-0.09999999999999998,0.19620739,0.12917212
997,rescaling,-0.09375,0.18210304,0.12000173
998,rescaling,-0.0875,0.168347,0.11096505
999,rescaling,-0.08124999999999999,0.15491755,0.10205458
1000,rescaling,-0.07499999999999998,0.14179395,0.09328202
1001,rescaling,-0.06874999999999998,0.12895663,0.08465326
1002,rescaling,-0.0625,0.11638704,0.076159075
1003,rescaling,-0.056249999999999994,0.10406762,0.067812726
1004,rescaling,-0.04999999999999999,0.09198286,0.05961068
1005,rescaling,-0.04374999999999998,0.08011936,0.051556364
1006,rescaling,-0.03749999999999998,0.06846742,0.04365005
1007,rescaling,-0.03125,0.05702424,0.035895996
1008,rescaling,-0.024999999999999994,0.045802116,0.028290138
1009,rescaling,-0.01874999999999999,0.034850053,0.020846914
1010,rescaling,-0.012499999999999983,0.02433402,0.013555528
1011,rescaling,-0.006249999999999978,0.014921904,0.0064235628
1012,rescaling,0.0,0.009987732,0.00061893545
1013,rescaling,0.006250000000000033,0.014791237,0.0073777842
1014,rescaling,0.012500000000000011,0.02401698,0.01403227
1015,rescaling,0.01874999999999999,0.034244813,0.020525008
1016,rescaling,0.025000000000000022,0.044801116,0.02685154
1017,rescaling,0.03125,0.055522397,0.033014193
1018,rescaling,0.03750000000000003,0.06636375,0.039002728
1019,rescaling,0.04375000000000001,0.07731895,0.044831015
1020,rescaling,0.050000000000000044,0.08839765,0.05048444
1021,rescaling,0.05625000000000002,0.0996173,0.055969663
1022,rescaling,0.0625,0.11100021,0.061279982
1023,rescaling,0.06875000000000003,0.12257187,0.06641466
1024,rescaling,0.07500000000000001,0.13436025,0.071372695
1025,rescaling,0.08125000000000004,0.14639553,0.07615526
1026,rescaling,0.08750000000000002,0.15870976,0.08075726
1027,rescaling,0.09375,0.17133686,0.08517818
1028,rescaling,0.10000000000000003,0.18431261,0.08941785
1029,rescaling,0.10625000000000001,0.19767463,0.09347117
1030,rescaling,0.11250000000000004,0.21146244,0.09734245
1031,rescaling,0.11875000000000002,0.2257176,0.10102533
1032,rescaling,0.125,0.24048384,0.10451782
1033,rescaling,0.13125000000000003,0.25580725,0.10782363
1034,rescaling,0.1375,0.27173674,0.11093536
1035,rescaling,0.14375000000000004,0.2883243,0.11384815
1036,rescaling,0.15000000000000002,0.30562568,0.11656981
1037,rescaling,0.15625,0.3237012,0.11909017
1038,rescaling,0.16250000000000003,0.34261686,0.12140353
1039,rescaling,0.16875,0.3624457,0.12351394
1040,rescaling,0.17500000000000004,0.38326967,0.12541333
1041,rescaling,0.18125000000000002,0.40518248,0.1270965
1042,rescaling,0.1875,0.42829275,0.12856197
1043,rescaling,0.19375000000000003,0.45272893,0.12979707
1044,rescaling,0.2,0.4786455,0.13079743
1045,rescaling,0.20625000000000004,0.5062314,0.13154703
1046,rescaling,0.21250000000000002,0.53572154,0.1320425
1047,rescaling,0.21875,0.5674122,0.13225856
1048,rescaling,0.22500000000000003,0.6016818,0.13217449
1049,rescaling,0.23125,0.6390187,0.13177091
1050,rescaling,0.23750000000000004,0.68005705,0.1310116
1051,rescaling,0.24375000000000002,0.7256243,0.12985802
1052,rescaling,0.25,0.7767998,0.12825805
